customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,streaming_tv,streaming_movies,tech_support,online_security,churn
CUST_004141,8,20.24,142.28,Month-to-Month,Electronic check,Fiber optic,1,1,1,0,1
CUST_004142,2,25.58,106.52,Month-to-Month,Credit card,Fiber optic,1,0,0,1,0
CUST_004143,1,15.37,15.37,Two year,Mailed check,DSL,0,0,0,0,0
CUST_004144,35,22.04,821.4,Month-to-Month,Electronic check,Fiber optic,1,0,1,0,0
CUST_004145,50,18.65,1035.52,One year,Bank transfer,DSL,0,1,1,0,0
CUST_004146,20,24.55,437.6,Month-to-Month,Bank transfer,DSL,1,0,0,1,0
CUST_004147,2,24.9,64.4,Month-to-Month,Electronic check,Fiber optic,1,1,1,0,1
CUST_004148,10,19.33,330.74,Month-to-Month,Electronic check,DSL,1,0,1,1,1
CUST_004149,26,17.11,448.19,Month-to-Month,Credit card,Fiber optic,1,1,0,0,0
CUST_004150,30,17.35,523.59,Month-to-Month,Bank transfer,No,0,0,0,0,0
CUST_004151,2,24.59,88.6,Month-to-Month,Mailed check,DSL,0,1,1,0,0
CUST_004152,1,28.09,30.14,Month-to-Month,Credit card,DSL,1,1,1,0,0
CUST_004153,24,21.14,422.0,Month-to-Month,Bank transfer,DSL,1,1,1,0,1
CUST_004154,8,17.54,196.93,Month-to-Month,Electronic check,Fiber optic,1,1,1,0,0
CUST_004155,5,26.35,31.6,Month-to-Month,Electronic check,Fiber optic,0,1,0,1,1
CUST_004156,1,27.49,27.49,Month-to-Month,Mailed check,Fiber optic,0,0,0,0,1
CUST_004157,15,18.81,342.52,Two year,Credit card,Fiber optic,1,0,1,1,0
CUST_004158,38,19.89,737.99,One year,Electronic check,Fiber optic,0,1,1,1,0
CUST_004159,63,23.19,1426.29,One year,Electronic check,DSL,1,0,0,0,0
CUST_004160,16,15.23,287.64,Month-to-Month,Credit card,Fiber optic,1,1,1,0,0
CUST_004161,14,11.07,112.42,Two year,Electronic check,Fiber optic,0,1,0,1,0
CUST_004162,1,13.2,13.2,One year,Bank transfer,DSL,1,0,0,0,0
CUST_004163,15,21.26,332.63,One year,Electronic check,Fiber optic,1,1,0,1,0
CUST_004164,9,16.04,135.21,Month-to-Month,Bank transfer,Fiber optic,1,0,1,0,0
CUST_004165,18,14.96,207.1,Two year,Mailed check,DSL,1,1,0,1,0
CUST_004166,9,14.73,164.42,Two year,Electronic check,Fiber optic,0,1,0,1,0
CUST_004167,5,13.11,88.77,Two year,Bank transfer,No,0,0,0,0,0
CUST_004168,1,28.06,28.06,Month-to-Month,Bank transfer,DSL,1,1,0,0,1
CUST_004169,7,17.56,108.35,Month-to-Month,Bank transfer,DSL,1,1,0,0,1
CUST_004170,2,20.29,64.1,Month-to-Month,Bank transfer,Fiber optic,1,0,1,0,1
CUST_004171,3,26.61,139.35,Month-to-Month,Bank transfer,Fiber optic,1,1,0,0,0
CUST_004172,72,10.3,727.46,Two year,Bank transfer,DSL,1,1,0,0,0
CUST_004173,11,25.09,308.72,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_004174,15,27.25,437.01,Month-to-Month,Bank transfer,Fiber optic,1,0,1,1,1
CUST_004175,41,28.98,1232.15,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_004176,72,28.14,2028.05,Month-to-Month,Bank transfer,DSL,1,1,0,1,0
CUST_004177,17,19.79,290.81,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_004178,33,19.62,624.34,One year,Electronic check,Fiber optic,1,0,1,1,0
CUST_004179,7,13.0,108.14,One year,Electronic check,DSL,1,1,0,0,0
CUST_004180,7,18.87,223.01,Month-to-Month,Credit card,No,0,0,0,0,0
CUST_004181,10,16.41,139.9,Month-to-Month,Credit card,DSL,1,1,1,1,0
CUST_004182,22,19.73,474.3,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_004183,22,28.13,602.46,Month-to-Month,Electronic check,Fiber optic,0,1,0,0,1
CUST_004184,7,16.51,121.09,One year,Electronic check,No,0,0,0,0,1
CUST_004185,2,19.3,114.37,One year,Credit card,Fiber optic,0,0,0,0,0
CUST_004186,20,17.63,390.81,One year,Credit card,Fiber optic,0,0,1,0,1
CUST_004187,2,17.97,17.97,One year,Electronic check,DSL,1,0,1,0,0
CUST_004188,17,29.54,473.56,Month-to-Month,Credit card,Fiber optic,0,1,1,0,0
CUST_004189,23,12.96,360.89,Two year,Mailed check,Fiber optic,0,1,0,0,0
CUST_004190,24,16.27,397.57,Two year,Electronic check,Fiber optic,1,1,0,1,0
CUST_004191,28,14.2,340.16,Two year,Bank transfer,DSL,1,0,1,1,0
CUST_004192,41,15.92,611.77,Month-to-Month,Bank transfer,Fiber optic,1,1,0,1,1
CUST_004193,13,14.89,228.74,Two year,Credit card,Fiber optic,1,0,1,1,0
CUST_004194,26,18.13,521.1,Two year,Electronic check,DSL,1,1,1,0,0
CUST_004195,19,10.99,209.7,Two year,Electronic check,Fiber optic,1,0,0,1,0
CUST_004196,4,16.04,187.93,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_004197,1,14.0,55.21,One year,Electronic check,DSL,1,1,1,0,1
CUST_004198,6,17.64,93.67,Two year,Bank transfer,Fiber optic,0,1,1,0,0
CUST_004199,11,21.41,194.72,One year,Electronic check,No,0,0,0,0,1
CUST_004200,19,19.35,318.91,One year,Mailed check,DSL,0,0,1,1,1
CUST_004201,37,14.68,559.93,Two year,Mailed check,Fiber optic,0,0,0,0,0
CUST_004202,4,28.32,88.84,Month-to-Month,Bank transfer,Fiber optic,0,0,0,0,1
CUST_004203,2,21.97,127.63,One year,Bank transfer,Fiber optic,1,0,1,1,0
CUST_004204,66,27.18,1867.2,Month-to-Month,Bank transfer,Fiber optic,1,0,0,0,1
CUST_004205,2,18.13,67.91,Two year,Electronic check,Fiber optic,0,1,1,0,1
CUST_004206,13,24.64,261.37,Month-to-Month,Electronic check,DSL,1,0,0,1,1
CUST_004207,17,21.87,338.18,Month-to-Month,Electronic check,Fiber optic,0,1,1,1,1
CUST_004208,15,23.24,411.38,One year,Electronic check,Fiber optic,0,1,0,1,1
CUST_004209,1,24.04,24.04,One year,Electronic check,DSL,1,0,1,0,0
CUST_004210,1,12.31,68.42,One year,Electronic check,DSL,0,0,0,1,1
CUST_004211,2,10.52,44.77,Two year,Bank transfer,No,0,0,0,0,1
CUST_004212,17,19.59,335.62,Two year,Credit card,Fiber optic,0,1,1,1,0
CUST_004213,15,19.16,252.26,Month-to-Month,Electronic check,Fiber optic,0,1,1,1,1
CUST_004214,5,28.1,135.79,Month-to-Month,Credit card,No,0,0,0,0,1
CUST_004215,20,20.83,426.08,Month-to-Month,Electronic check,Fiber optic,0,1,1,1,1
CUST_004216,34,16.79,622.49,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_004217,1,16.21,16.21,Month-to-Month,Bank transfer,No,0,0,0,0,0
CUST_004218,13,11.57,137.27,Two year,Credit card,Fiber optic,1,0,0,0,0
CUST_004219,23,12.5,289.74,Two year,Electronic check,Fiber optic,0,0,0,1,0
CUST_004220,5,22.33,144.78,Month-to-Month,Electronic check,Fiber optic,1,0,0,0,1
CUST_004221,7,25.52,133.22,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_004222,19,24.82,405.75,One year,Mailed check,Fiber optic,1,1,0,1,0
CUST_004223,45,21.62,1006.6,Month-to-Month,Credit card,DSL,0,1,1,1,0
CUST_004224,33,22.77,675.51,Month-to-Month,Credit card,DSL,0,1,0,1,0
CUST_004225,17,15.22,322.99,Two year,Bank transfer,DSL,0,1,1,1,0
CUST_004226,26,15.39,392.34,Two year,Bank transfer,No,0,0,0,0,0
CUST_004227,9,22.77,127.55,Month-to-Month,Credit card,No,0,0,0,0,1
CUST_004228,20,10.09,177.78,Two year,Mailed check,Fiber optic,1,1,0,1,0
CUST_004229,12,15.03,199.32,Month-to-Month,Electronic check,Fiber optic,1,1,1,1,0
CUST_004230,4,13.27,26.44,One year,Credit card,No,0,0,0,0,0
CUST_004231,24,16.52,397.48,Month-to-Month,Electronic check,DSL,1,1,0,1,0
CUST_004232,16,25.57,446.12,Month-to-Month,Electronic check,DSL,0,1,0,0,1
CUST_004233,8,12.05,86.29,Two year,Electronic check,Fiber optic,0,0,0,1,0
CUST_004234,48,28.42,1317.31,Month-to-Month,Bank transfer,No,0,0,0,0,0
CUST_004235,1,24.07,24.07,One year,Bank transfer,Fiber optic,0,1,0,0,0
CUST_004236,7,29.64,278.22,Month-to-Month,Electronic check,Fiber optic,1,1,1,0,1
CUST_004237,1,29.09,113.34,Month-to-Month,Bank transfer,DSL,0,0,1,1,1
CUST_004238,29,19.08,452.32,Month-to-Month,Credit card,Fiber optic,1,0,0,0,0
CUST_004239,24,22.65,598.15,Month-to-Month,Credit card,No,0,0,0,0,0
CUST_004240,8,14.28,126.75,One year,Bank transfer,Fiber optic,1,0,0,1,0
CUST_004241,22,27.09,642.18,Month-to-Month,Credit card,Fiber optic,1,0,0,1,0
CUST_004242,10,23.55,207.98,One year,Credit card,DSL,1,1,0,1,0
CUST_004243,28,23.07,557.55,One year,Electronic check,No,0,0,0,0,1
CUST_004244,12,17.63,240.78,One year,Electronic check,DSL,1,1,0,0,0
CUST_004245,10,26.38,216.75,Month-to-Month,Mailed check,DSL,0,1,0,0,1
CUST_004246,54,10.98,523.51,Two year,Electronic check,No,0,0,0,0,0
CUST_004247,5,15.6,15.6,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_004248,2,26.3,82.65,Month-to-Month,Mailed check,Fiber optic,0,1,1,1,1
CUST_004249,17,21.38,370.43,Month-to-Month,Electronic check,Fiber optic,1,1,0,1,1
CUST_004250,69,29.93,2104.29,Month-to-Month,Electronic check,DSL,1,1,0,0,1
CUST_004251,9,16.46,181.59,Month-to-Month,Mailed check,DSL,0,0,0,0,1
CUST_004252,1,23.12,23.12,One year,Bank transfer,DSL,0,1,1,1,0
CUST_004253,8,22.2,174.08,Month-to-Month,Credit card,Fiber optic,1,1,1,1,0
CUST_004254,14,27.41,358.17,Month-to-Month,Bank transfer,DSL,0,0,0,1,0
CUST_004255,3,22.62,57.34,One year,Mailed check,No,0,0,0,0,1
CUST_004256,21,28.74,555.18,Month-to-Month,Mailed check,DSL,1,1,0,0,1
CUST_004257,72,19.47,1421.36,Month-to-Month,Electronic check,Fiber optic,1,1,0,0,0
CUST_004258,12,29.25,404.76,Month-to-Month,Electronic check,Fiber optic,1,1,1,0,1
CUST_004259,8,13.97,70.93,One year,Credit card,Fiber optic,1,0,1,1,0
CUST_004260,10,16.23,226.36,Month-to-Month,Mailed check,DSL,0,1,0,1,0
CUST_004261,2,21.47,48.62,Month-to-Month,Credit card,No,0,0,0,0,1
CUST_004262,42,27.42,1163.69,Month-to-Month,Bank transfer,Fiber optic,0,0,1,1,0
CUST_004263,10,18.15,96.53,One year,Electronic check,Fiber optic,1,1,0,0,1
CUST_004264,9,22.78,114.66,One year,Bank transfer,Fiber optic,1,1,0,1,0
CUST_004265,21,17.3,370.51,Two year,Mailed check,DSL,1,0,0,0,0
CUST_004266,11,18.14,239.03,Month-to-Month,Mailed check,Fiber optic,0,1,0,0,1
CUST_004267,20,29.23,551.03,Month-to-Month,Bank transfer,Fiber optic,1,1,1,0,1
CUST_004268,1,15.91,99.41,Month-to-Month,Credit card,No,0,0,0,0,1
CUST_004269,33,28.47,976.26,Month-to-Month,Credit card,No,0,0,0,0,0
CUST_004270,56,19.57,1050.5,Month-to-Month,Credit card,DSL,1,1,0,1,0
CUST_004271,20,22.5,451.54,Month-to-Month,Electronic check,DSL,0,1,1,1,1
CUST_004272,61,21.34,1425.59,Month-to-Month,Electronic check,DSL,0,1,1,1,1
CUST_004273,3,14.23,14.23,One year,Electronic check,No,0,0,0,0,1
CUST_004274,12,20.37,270.85,Month-to-Month,Electronic check,DSL,1,1,0,0,1
CUST_004275,18,14.51,245.04,One year,Mailed check,Fiber optic,1,0,0,1,0
CUST_004276,17,18.06,342.36,Month-to-Month,Bank transfer,Fiber optic,0,1,1,1,0
CUST_004277,10,17.81,241.46,Month-to-Month,Bank transfer,Fiber optic,0,1,1,0,1
CUST_004278,8,22.34,159.41,Month-to-Month,Credit card,DSL,0,0,1,1,1
CUST_004279,2,26.97,109.89,Month-to-Month,Credit card,DSL,0,1,1,0,1
CUST_004280,9,23.53,322.83,Month-to-Month,Electronic check,Fiber optic,1,1,1,0,0
CUST_004281,3,28.4,88.51,Month-to-Month,Credit card,DSL,0,1,0,1,1
CUST_004282,26,16.37,464.86,Two year,Mailed check,DSL,1,1,0,1,0
CUST_004283,4,20.96,54.32,One year,Mailed check,DSL,0,1,0,0,1
CUST_004284,1,25.01,25.97,Month-to-Month,Credit card,Fiber optic,0,1,1,1,1
CUST_004285,16,14.49,223.01,Two year,Electronic check,Fiber optic,1,0,1,0,0
CUST_004286,18,20.96,417.13,One year,Credit card,DSL,1,0,1,1,0
CUST_004287,41,12.91,589.54,One year,Bank transfer,DSL,0,0,0,1,0
CUST_004288,17,18.6,310.72,Two year,Credit card,DSL,0,1,0,1,0
CUST_004289,8,26.67,290.04,Month-to-Month,Credit card,Fiber optic,1,0,1,1,1
CUST_004290,32,18.68,674.26,Month-to-Month,Bank transfer,DSL,1,1,0,0,0
CUST_004291,15,26.52,440.14,Month-to-Month,Electronic check,Fiber optic,0,1,1,1,0
CUST_004292,1,15.19,15.19,Month-to-Month,Electronic check,DSL,1,0,1,1,0
CUST_004293,16,18.26,261.57,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_004294,47,12.85,563.33,One year,Electronic check,DSL,1,1,0,0,1
CUST_004295,10,17.8,225.46,Two year,Credit card,No,0,0,0,0,1
CUST_004296,7,17.56,62.33,Two year,Electronic check,No,0,0,0,0,0
CUST_004297,3,18.14,88.26,Two year,Credit card,Fiber optic,1,0,1,0,0
CUST_004298,3,10.04,10.04,Two year,Bank transfer,No,0,0,0,0,0
CUST_004299,11,15.01,206.29,Two year,Electronic check,DSL,1,1,1,1,0
CUST_004300,18,25.57,461.12,Month-to-Month,Mailed check,DSL,1,1,1,1,0
CUST_004301,1,17.33,84.01,Month-to-Month,Mailed check,DSL,1,0,1,1,0
CUST_004302,56,24.75,1443.07,Month-to-Month,Mailed check,DSL,1,0,1,1,0
CUST_004303,28,10.84,375.27,Two year,Bank transfer,DSL,1,1,0,1,0
CUST_004304,17,17.72,374.28,Month-to-Month,Electronic check,Fiber optic,1,0,1,0,0
CUST_004305,35,18.19,643.83,One year,Bank transfer,DSL,0,1,1,0,0
CUST_004306,1,24.8,24.8,Month-to-Month,Mailed check,Fiber optic,0,0,1,1,0
CUST_004307,12,17.19,153.65,Month-to-Month,Credit card,DSL,1,0,0,1,0
CUST_004308,19,14.41,169.45,One year,Credit card,Fiber optic,0,1,1,0,0
CUST_004309,35,18.07,578.27,Month-to-Month,Electronic check,No,0,0,0,0,0
CUST_004310,30,18.58,560.84,Month-to-Month,Electronic check,Fiber optic,0,0,1,1,1
CUST_004311,6,18.4,82.42,Month-to-Month,Bank transfer,Fiber optic,1,0,0,0,0
CUST_004312,56,20.93,1163.07,Month-to-Month,Credit card,Fiber optic,0,1,1,1,0
CUST_004313,2,20.5,65.64,One year,Mailed check,Fiber optic,1,1,1,1,0
CUST_004314,41,21.57,869.17,Month-to-Month,Electronic check,DSL,1,0,0,0,1
CUST_004315,70,22.09,1490.21,One year,Electronic check,No,0,0,0,0,0
CUST_004316,3,25.79,74.71,Month-to-Month,Electronic check,Fiber optic,1,1,0,1,0
CUST_004317,25,11.27,236.83,Two year,Electronic check,DSL,1,1,0,1,1
CUST_004318,1,15.73,15.73,Month-to-Month,Mailed check,No,0,0,0,0,1
CUST_004319,10,23.41,301.24,One year,Bank transfer,No,0,0,0,0,0
CUST_004320,14,13.04,169.03,One year,Electronic check,Fiber optic,1,1,1,1,0
CUST_004321,17,17.23,381.46,Month-to-Month,Electronic check,DSL,0,0,0,1,1
CUST_004322,54,10.22,623.46,Two year,Mailed check,Fiber optic,1,0,1,1,0
CUST_004323,22,20.17,414.77,One year,Credit card,DSL,1,0,1,1,1
CUST_004324,13,23.74,253.06,Month-to-Month,Mailed check,Fiber optic,0,1,0,1,1
CUST_004325,33,29.8,980.77,Month-to-Month,Credit card,DSL,0,1,1,0,1
CUST_004326,60,18.87,1189.87,Two year,Bank transfer,Fiber optic,0,0,1,0,1
CUST_004327,1,17.34,17.34,One year,Electronic check,Fiber optic,1,1,1,0,1
CUST_004328,72,20.57,1526.44,Month-to-Month,Electronic check,DSL,1,0,1,1,1
CUST_004329,1,19.45,79.87,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_004330,33,11.52,341.46,Two year,Bank transfer,DSL,1,1,0,1,0
CUST_004331,6,13.8,49.0,One year,Bank transfer,DSL,1,0,0,0,0
CUST_004332,2,13.72,63.07,One year,Credit card,Fiber optic,1,1,1,0,1
CUST_004333,11,16.71,191.4,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_004334,20,15.13,268.3,One year,Electronic check,No,0,0,0,0,1
CUST_004335,9,19.6,158.79,Month-to-Month,Credit card,Fiber optic,0,1,0,0,1
CUST_004336,1,29.42,29.42,Month-to-Month,Bank transfer,DSL,1,0,1,0,1
CUST_004337,18,19.52,273.12,One year,Mailed check,No,0,0,0,0,1
CUST_004338,46,19.88,952.76,Two year,Bank transfer,No,0,0,0,0,0
CUST_004339,9,20.59,161.38,Month-to-Month,Bank transfer,DSL,1,0,1,1,1
CUST_004340,4,21.86,21.86,Month-to-Month,Electronic check,Fiber optic,1,1,0,0,1
CUST_004341,11,16.22,177.23,One year,Mailed check,Fiber optic,1,1,1,1,1
CUST_004342,1,17.74,17.74,Month-to-Month,Electronic check,Fiber optic,0,1,0,0,0
CUST_004343,34,11.43,473.06,Two year,Mailed check,No,0,0,0,0,0
CUST_004344,35,24.29,820.88,One year,Electronic check,DSL,0,1,0,0,0
CUST_004345,17,29.8,451.72,Month-to-Month,Electronic check,Fiber optic,0,0,1,0,1
CUST_004346,8,10.45,109.0,Two year,Electronic check,DSL,1,1,1,0,0
CUST_004347,32,13.95,413.38,One year,Mailed check,Fiber optic,0,1,0,1,0
CUST_004348,16,14.24,188.87,Two year,Credit card,Fiber optic,0,1,0,0,0
CUST_004349,34,14.42,515.76,One year,Electronic check,DSL,1,0,0,0,0
CUST_004350,19,13.64,207.14,Two year,Mailed check,Fiber optic,0,0,0,0,0
CUST_004351,30,16.94,435.34,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_004352,18,21.85,479.6,Month-to-Month,Credit card,Fiber optic,1,1,1,0,1
CUST_004353,10,12.72,156.17,Two year,Electronic check,Fiber optic,0,1,1,0,0
CUST_004354,63,20.28,1264.43,Month-to-Month,Electronic check,DSL,1,1,0,1,0
CUST_004355,15,16.41,245.98,Month-to-Month,Electronic check,Fiber optic,0,1,0,0,1
CUST_004356,18,17.57,341.55,One year,Credit card,Fiber optic,1,0,0,1,1
CUST_004357,4,19.83,127.99,Two year,Bank transfer,No,0,0,0,0,0
CUST_004358,19,19.93,340.87,Month-to-Month,Electronic check,DSL,0,1,0,1,1
CUST_004359,16,18.76,318.47,Two year,Electronic check,Fiber optic,1,1,0,1,0
CUST_004360,4,22.96,66.5,One year,Electronic check,DSL,0,0,0,0,1
CUST_004361,1,29.28,29.28,Month-to-Month,Electronic check,DSL,0,1,0,0,1
CUST_004362,18,17.9,330.23,Two year,Credit card,Fiber optic,1,1,1,1,0
CUST_004363,28,24.89,696.59,Month-to-Month,Mailed check,DSL,0,1,0,1,1
CUST_004364,14,27.85,426.68,Month-to-Month,Bank transfer,DSL,1,1,1,1,1
CUST_004365,5,16.13,105.0,Month-to-Month,Electronic check,Fiber optic,1,1,0,1,1
CUST_004366,21,21.94,385.33,Month-to-Month,Bank transfer,Fiber optic,0,1,1,0,0
CUST_004367,1,29.84,29.84,Month-to-Month,Electronic check,Fiber optic,1,1,1,0,1
CUST_004368,11,17.7,176.21,Two year,Electronic check,Fiber optic,1,1,1,1,0
CUST_004369,3,24.51,164.96,One year,Bank transfer,Fiber optic,1,0,1,1,1
CUST_004370,4,22.14,45.98,One year,Electronic check,DSL,1,1,1,1,0
CUST_004371,4,23.37,83.07,One year,Bank transfer,DSL,0,0,1,0,0
CUST_004372,9,25.6,203.58,Month-to-Month,Credit card,Fiber optic,0,1,1,1,1
CUST_004373,1,26.41,26.41,Month-to-Month,Electronic check,DSL,1,0,0,1,1
CUST_004374,10,15.23,161.21,Two year,Credit card,No,0,0,0,0,0
CUST_004375,14,28.86,474.08,Month-to-Month,Electronic check,Fiber optic,1,1,0,1,0
CUST_004376,13,27.38,378.74,Month-to-Month,Electronic check,DSL,1,0,0,1,1
CUST_004377,9,22.97,166.55,One year,Bank transfer,Fiber optic,0,1,0,0,0
CUST_004378,36,25.1,1041.26,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_004379,3,13.05,43.08,Two year,Electronic check,DSL,0,0,0,1,1
CUST_004380,14,15.53,188.56,Month-to-Month,Credit card,DSL,0,1,1,0,1
CUST_004381,1,29.03,99.63,Month-to-Month,Credit card,No,0,0,0,0,1
CUST_004382,1,23.79,23.79,Month-to-Month,Electronic check,DSL,0,1,0,0,1
CUST_004383,17,15.88,353.11,One year,Credit card,DSL,1,0,1,1,0
CUST_004384,16,17.24,232.31,Month-to-Month,Bank transfer,DSL,0,0,1,1,0
CUST_004385,42,27.44,1223.98,Month-to-Month,Credit card,Fiber optic,0,0,0,0,0
CUST_004386,16,18.37,303.97,Two year,Electronic check,Fiber optic,0,0,1,1,0
CUST_004387,64,18.15,1226.15,Two year,Credit card,Fiber optic,1,1,0,0,0
CUST_004388,1,24.68,119.77,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_004389,2,20.49,20.49,Month-to-Month,Credit card,Fiber optic,1,1,1,0,0
CUST_004390,1,19.56,83.35,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_004391,4,10.09,10.09,Two year,Mailed check,Fiber optic,1,0,0,0,1
CUST_004392,15,18.34,222.74,Two year,Electronic check,DSL,1,0,1,1,0
CUST_004393,20,16.31,286.03,Month-to-Month,Credit card,No,0,0,0,0,1
CUST_004394,1,20.2,45.38,One year,Bank transfer,DSL,1,1,0,1,0
CUST_004395,58,22.56,1310.13,Month-to-Month,Mailed check,Fiber optic,1,0,1,0,0
CUST_004396,36,22.9,816.04,Month-to-Month,Mailed check,DSL,1,1,1,0,0
CUST_004397,7,28.9,209.61,Month-to-Month,Credit card,Fiber optic,1,0,1,1,0
CUST_004398,1,15.47,45.03,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_004399,3,26.6,113.21,Month-to-Month,Electronic check,Fiber optic,1,1,1,1,1
CUST_004400,2,15.78,86.27,Month-to-Month,Credit card,DSL,1,0,0,1,1
CUST_004401,2,12.5,116.0,One year,Mailed check,DSL,1,1,1,1,0
CUST_004402,14,21.45,299.23,Month-to-Month,Electronic check,Fiber optic,1,0,0,0,1
CUST_004403,5,12.82,38.05,One year,Electronic check,DSL,1,0,1,0,1
CUST_004404,8,26.84,245.4,Month-to-Month,Credit card,Fiber optic,0,1,0,1,0
CUST_004405,72,22.94,1594.47,Month-to-Month,Electronic check,Fiber optic,1,1,1,1,0
CUST_004406,23,15.44,321.18,Month-to-Month,Bank transfer,DSL,0,1,0,0,0
CUST_004407,59,15.61,970.96,Month-to-Month,Credit card,Fiber optic,0,1,1,1,0
CUST_004408,3,24.19,66.36,Month-to-Month,Electronic check,Fiber optic,1,0,1,1,1
CUST_004409,9,27.09,183.4,Month-to-Month,Credit card,DSL,0,0,1,0,0
CUST_004410,16,21.57,270.63,Month-to-Month,Mailed check,Fiber optic,1,1,0,0,0
CUST_004411,1,23.32,25.76,Month-to-Month,Bank transfer,No,0,0,0,0,0
CUST_004412,1,22.4,79.49,One year,Mailed check,DSL,1,0,0,1,0
CUST_004413,22,19.94,495.11,One year,Bank transfer,DSL,1,1,1,1,0
CUST_004414,20,18.37,372.94,Month-to-Month,Electronic check,Fiber optic,0,1,1,0,0
CUST_004415,10,24.2,342.45,Month-to-Month,Electronic check,DSL,1,1,0,1,0
CUST_004416,13,24.42,312.22,Month-to-Month,Credit card,DSL,1,1,1,1,1
CUST_004417,10,21.54,208.47,One year,Electronic check,Fiber optic,1,1,1,1,0
CUST_004418,1,24.31,24.31,Month-to-Month,Credit card,DSL,0,1,0,1,1
CUST_004419,8,29.54,213.95,Month-to-Month,Electronic check,DSL,0,1,1,1,1
CUST_004420,3,17.96,96.48,Month-to-Month,Mailed check,No,0,0,0,0,1
CUST_004421,2,19.51,117.22,Two year,Credit card,DSL,1,1,0,0,0
CUST_004422,62,23.08,1389.45,Month-to-Month,Electronic check,No,0,0,0,0,0
CUST_004423,18,20.74,396.43,One year,Credit card,DSL,0,1,1,0,0
CUST_004424,26,16.49,481.08,Month-to-Month,Mailed check,No,0,0,0,0,0
CUST_004425,7,13.81,97.23,Two year,Mailed check,Fiber optic,1,1,1,0,0
CUST_004426,9,22.0,83.84,One year,Bank transfer,DSL,0,0,1,0,0
CUST_004427,5,25.6,140.36,Month-to-Month,Electronic check,Fiber optic,1,1,0,0,1
CUST_004428,2,10.4,58.87,Two year,Electronic check,No,0,0,0,0,0
CUST_004429,3,23.2,23.2,Month-to-Month,Bank transfer,DSL,1,0,1,1,0
CUST_004430,31,10.88,324.57,Two year,Electronic check,Fiber optic,1,1,0,0,0
CUST_004431,22,19.96,381.35,Two year,Electronic check,Fiber optic,1,0,0,1,1
CUST_004432,15,28.46,298.39,Month-to-Month,Credit card,Fiber optic,0,0,1,0,1
CUST_004433,12,12.27,198.59,One year,Credit card,Fiber optic,1,1,1,0,1
CUST_004434,51,27.88,1421.69,Month-to-Month,Mailed check,DSL,1,0,1,1,0
CUST_004435,1,28.79,108.67,Month-to-Month,Bank transfer,DSL,1,0,0,1,1
CUST_004436,6,20.3,164.67,Month-to-Month,Bank transfer,Fiber optic,1,1,1,0,0
CUST_004437,8,21.35,153.09,One year,Bank transfer,No,0,0,0,0,0
CUST_004438,30,21.63,644.74,Month-to-Month,Mailed check,DSL,0,1,0,0,0
CUST_004439,72,24.83,1816.07,Month-to-Month,Credit card,Fiber optic,1,0,0,1,1
CUST_004440,5,16.42,130.44,One year,Electronic check,DSL,0,0,1,1,1
CUST_004441,41,19.84,829.57,Month-to-Month,Bank transfer,Fiber optic,0,0,1,0,1
CUST_004442,35,21.37,803.23,Month-to-Month,Credit card,Fiber optic,0,0,0,1,0
CUST_004443,5,17.18,71.07,Month-to-Month,Bank transfer,Fiber optic,1,1,1,1,1
CUST_004444,10,27.47,224.84,Month-to-Month,Credit card,No,0,0,0,0,1
CUST_004445,10,20.23,199.06,Month-to-Month,Electronic check,DSL,0,1,1,0,1
CUST_004446,72,21.0,1522.26,Month-to-Month,Electronic check,DSL,1,1,0,0,0
CUST_004447,3,18.94,18.94,Two year,Credit card,No,0,0,0,0,0
CUST_004448,32,18.46,523.88,One year,Mailed check,DSL,0,0,0,1,0
CUST_004449,8,23.16,207.65,Month-to-Month,Bank transfer,Fiber optic,0,1,0,1,0
CUST_004450,26,29.35,742.78,Month-to-Month,Electronic check,Fiber optic,1,1,0,0,1
CUST_004451,10,28.3,274.71,Month-to-Month,Credit card,Fiber optic,0,1,1,1,1
CUST_004452,17,14.2,223.42,One year,Bank transfer,DSL,1,1,1,1,0
CUST_004453,35,22.1,849.53,Month-to-Month,Electronic check,DSL,0,0,1,1,0
CUST_004454,32,29.57,1009.33,Month-to-Month,Mailed check,Fiber optic,1,1,0,0,0
CUST_004455,40,13.72,486.93,Two year,Bank transfer,DSL,0,1,0,1,0
